id,prop,cls,choice,correct
16,20,bottle,bottle,1
16,30,cup,cup,1
16,50,airplane,airplane,1
16,40,piano,piano,1
16,30,piano,stool,0
16,100,lamp,lamp,1
16,30,person,person,1
16,40,chair,chair,1
16,50,table,table,1
16,50,bottle,bottle,1
16,100,chair,chair,1
16,40,stool,stool,1
16,30,chair,chair,1
16,80,airplane,airplane,1
16,50,lamp,lamp,1
16,50,piano,piano,1
16,100,stool,stool,1
16,80,table,table,1
16,20,table,piano,0
16,30,lamp,lamp,1
16,60,person,person,1
16,100,bowl,chair,0
16,40,lamp,lamp,1
16,100,airplane,airplane,1
16,30,stool,stool,1
16,60,table,table,1
16,60,chair,chair,1
16,80,lamp,lamp,1
16,40,bowl,stool,0
16,60,cup,stool,0
16,100,bottle,bottle,1
16,60,piano,piano,1
16,50,person,person,1
16,60,airplane,airplane,1
16,80,chair,chair,1
16,60,bottle,bottle,1
16,60,bowl,chair,0
16,80,cup,cup,1
16,100,person,person,1
16,50,stool,stool,1
16,20,piano,table,0
16,20,airplane,airplane,1
16,100,table,table,1
16,40,person,person,1
16,40,airplane,airplane,1
16,50,bowl,chair,0
16,20,cup,cup,1
16,80,bottle,bottle,1
16,20,bowl,bowl,1
16,50,chair,bowl,0
16,30,table,table,1
16,80,stool,stool,1
16,30,bottle,bottle,1
16,20,person,person,1
16,80,person,person,1
16,80,bowl,chair,0
16,60,lamp,lamp,1
16,20,stool,stool,1
16,20,lamp,lamp,1
16,20,chair,chair,1
16,40,table,table,1
16,100,cup,cup,1
16,30,bowl,bowl,1
16,80,piano,piano,1
16,30,airplane,airplane,1
16,60,stool,lamp,0
16,50,cup,cup,1
17,50,lamp,lamp,1
17,100,lamp,lamp,1
17,50,bottle,bottle,1
17,50,person,person,1
17,20,bowl,bowl,1
17,60,piano,piano,1
17,40,bottle,bottle,1
17,50,piano,table,0
17,20,person,person,1
17,100,airplane,airplane,1
17,40,lamp,lamp,1
17,30,bottle,bottle,1
17,30,table,table,1
17,80,piano,piano,1
17,80,lamp,lamp,1
17,40,bowl,bowl,1
17,30,airplane,airplane,1
17,30,lamp,lamp,1
17,100,chair,chair,1
17,60,airplane,airplane,1
17,40,table,table,1
17,80,table,table,1
17,20,lamp,lamp,1
17,100,cup,cup,1
17,60,chair,chair,1
17,40,person,person,1
17,50,table,table,1
17,100,bowl,cup,0
17,20,table,table,1
17,100,stool,stool,1
17,30,cup,cup,1
17,30,piano,table,0
17,20,stool,lamp,0
17,80,stool,stool,1
17,20,airplane,airplane,1
17,60,lamp,lamp,1
17,80,bottle,bottle,1
17,50,airplane,airplane,1
17,80,chair,chair,1
17,40,stool,lamp,0
17,30,chair,chair,1
17,40,piano,piano,1
17,50,chair,chair,1
17,30,bowl,bowl,1
17,60,bowl,bowl,1
17,20,piano,table,0
17,50,cup,cup,1
17,100,bottle,bottle,1
17,100,person,person,1
17,20,cup,cup,1
17,50,stool,stool,1
17,60,table,table,1
17,40,chair,chair,1
17,100,piano,piano,1
17,20,bottle,bottle,1
17,100,table,table,1
17,60,cup,cup,1
17,30,person,person,1
17,40,cup,cup,1
17,60,person,person,1
17,50,bowl,bowl,1
17,20,chair,chair,1
17,80,cup,cup,1
17,80,person,person,1
17,60,stool,lamp,0
17,40,airplane,airplane,1
17,80,bowl,cup,0
17,60,bottle,bottle,1
17,30,stool,stool,1
17,80,airplane,airplane,1
18,100,person,person,1
18,100,bowl,bowl,1
18,60,chair,chair,1
18,30,bottle,bottle,1
18,50,lamp,lamp,1
18,20,table,table,1
18,20,lamp,lamp,1
18,80,cup,cup,1
18,60,cup,cup,1
18,100,lamp,lamp,1
18,30,stool,stool,1
18,60,piano,piano,1
18,40,piano,piano,1
18,20,airplane,airplane,1
18,20,bowl,bowl,1
18,60,lamp,lamp,1
18,60,person,person,1
18,50,cup,cup,1
18,40,table,table,1
18,50,person,person,1
18,80,stool,stool,1
18,40,bowl,bowl,1
18,20,bottle,bottle,1
18,60,stool,stool,1
18,60,airplane,airplane,1
18,50,airplane,airplane,1
18,100,bottle,bottle,1
18,100,piano,piano,1
18,80,person,person,1
18,60,table,table,1
18,30,table,table,1
18,80,piano,piano,1
18,100,cup,cup,1
18,20,person,person,1
18,20,chair,chair,1
18,80,table,table,1
18,100,airplane,airplane,1
18,80,bottle,bottle,1
18,30,piano,piano,1
18,50,bottle,bottle,1
18,30,person,person,1
18,30,chair,chair,1
18,50,piano,piano,1
18,20,cup,cup,1
18,40,bottle,bottle,1
18,30,bowl,bowl,1
18,20,stool,stool,1
18,80,airplane,airplane,1
18,40,chair,chair,1
18,40,cup,cup,1
18,40,person,person,1
18,80,bowl,cup,0
18,60,bottle,bottle,1
18,20,piano,chair,0
18,40,lamp,lamp,1
18,100,chair,chair,1
18,40,airplane,airplane,1
18,50,table,table,1
18,30,lamp,lamp,1
18,60,bowl,bowl,1
18,80,chair,chair,1
18,100,table,table,1
18,40,stool,lamp,0
18,30,airplane,airplane,1
18,50,stool,chair,0
18,50,chair,chair,1
18,30,cup,cup,1
18,80,lamp,lamp,1
18,100,stool,chair,0
18,50,bowl,bowl,1
19,50,bowl,bowl,1
19,40,cup,cup,1
19,80,person,person,1
19,50,piano,piano,1
19,50,chair,chair,1
19,40,piano,table,0
19,80,lamp,lamp,1
19,20,table,table,1
19,30,person,person,1
19,80,chair,chair,1
19,30,table,table,1
19,40,airplane,airplane,1
19,100,stool,stool,1
19,80,airplane,airplane,1
19,80,bowl,cup,0
19,40,stool,lamp,0
19,60,piano,chair,0
19,20,bowl,bowl,1
19,60,chair,chair,1
19,80,piano,piano,1
19,30,lamp,lamp,1
19,60,lamp,lamp,1
19,100,bowl,bowl,1
19,60,airplane,airplane,1
19,80,stool,chair,0
19,60,bowl,bowl,1
19,20,stool,stool,1
19,100,bottle,bottle,1
19,20,lamp,lamp,1
19,100,chair,chair,1
19,50,stool,stool,1
19,100,person,person,1
19,50,table,table,1
19,80,bottle,bottle,1
19,100,piano,piano,1
19,50,airplane,airplane,1
19,100,cup,cup,1
19,40,bowl,bowl,1
19,30,chair,chair,1
19,100,table,table,1
19,60,stool,lamp,0
19,20,airplane,airplane,1
19,20,cup,chair,0
19,50,bottle,bottle,1
19,40,person,person,1
19,60,cup,cup,1
19,40,table,table,1
19,30,cup,cup,1
19,30,stool,stool,1
19,60,person,person,1
19,20,bottle,bottle,1
19,100,lamp,lamp,1
19,30,bottle,bottle,1
19,80,cup,bowl,0
19,20,chair,chair,1
19,60,bottle,bottle,1
19,50,person,person,1
19,20,person,person,1
19,40,lamp,lamp,1
19,30,bowl,bowl,1
19,80,table,table,1
19,30,piano,piano,1
19,60,table,table,1
19,50,cup,cup,1
19,20,piano,piano,1
19,40,chair,chair,1
19,100,airplane,airplane,1
19,40,bottle,bottle,1
19,50,lamp,lamp,1
19,30,airplane,airplane,1
22,50,bowl,bowl,1
22,20,airplane,airplane,1
22,50,table,chair,0
22,60,cup,cup,1
22,20,table,chair,0
22,40,lamp,bottle,0
22,60,piano,chair,0
22,30,bottle,bottle,1
22,40,chair,chair,1
22,80,cup,cup,1
22,60,lamp,bowl,0
22,30,chair,chair,1
22,20,stool,bottle,0
22,20,chair,chair,1
22,60,person,airplane,0
22,80,person,airplane,0
22,40,person,bottle,0
22,40,bottle,cup,0
22,100,bottle,bottle,1
22,50,bottle,bottle,1
22,50,stool,chair,0
22,40,table,chair,0
22,30,cup,cup,1
22,50,chair,chair,1
22,20,lamp,bottle,0
22,80,lamp,lamp,1
22,50,lamp,lamp,1
22,50,person,person,1
22,60,chair,chair,1
22,100,piano,table,0
22,30,bowl,bowl,1
22,40,stool,lamp,0
22,100,stool,stool,1
22,100,cup,cup,1
22,80,bottle,bottle,1
22,40,cup,cup,1
22,30,person,person,1
22,40,piano,table,0
22,20,cup,cup,1
22,100,person,person,1
22,60,stool,lamp,0
22,80,table,table,1
22,80,chair,chair,1
22,30,piano,airplane,0
22,100,bowl,bowl,1
22,80,airplane,airplane,1
22,30,airplane,airplane,1
22,80,stool,stool,1
22,30,table,table,1
22,20,piano,table,0
22,20,bottle,bottle,1
22,60,airplane,airplane,1
22,20,bowl,bowl,1
22,100,lamp,lamp,1
22,100,table,table,1
22,20,person,person,1
22,40,bowl,bowl,1
22,60,bottle,bottle,1
22,40,airplane,airplane,1
22,100,airplane,airplane,1
22,50,airplane,airplane,1
22,60,table,table,1
22,50,cup,cup,1
22,30,lamp,lamp,1
22,30,stool,stool,1
22,50,piano,piano,1
22,60,bowl,bowl,1
22,80,piano,piano,1
22,80,bowl,cup,0
22,100,chair,chair,1
24,100,person,person,1
24,80,piano,piano,1
24,100,bowl,bowl,1
24,30,bowl,bowl,1
24,50,chair,chair,1
24,60,person,person,1
24,60,airplane,airplane,1
24,80,lamp,lamp,1
24,100,chair,chair,1
24,40,person,person,1
24,60,cup,cup,1
24,30,airplane,airplane,1
24,30,table,table,1
24,100,airplane,airplane,1
24,80,bowl,bowl,1
24,40,cup,cup,1
24,30,stool,stool,1
24,20,chair,chair,1
24,80,stool,stool,1
24,20,piano,piano,1
24,50,lamp,lamp,1
24,60,stool,lamp,0
24,50,person,person,1
24,80,table,table,1
24,60,piano,chair,0
24,60,bowl,bowl,1
24,100,table,table,1
24,100,piano,chair,0
24,50,cup,lamp,0
24,30,bottle,bottle,1
24,40,chair,chair,1
24,80,chair,chair,1
24,60,table,table,1
24,100,cup,chair,0
24,50,bottle,bottle,1
24,60,bottle,bottle,1
24,80,cup,cup,1
24,80,airplane,airplane,1
24,100,lamp,lamp,1
24,20,person,person,1
24,30,person,person,1
24,20,table,piano,0
24,40,piano,chair,0
24,40,airplane,airplane,1
24,30,lamp,lamp,1
24,40,bowl,bowl,1
24,30,cup,cup,1
24,20,airplane,airplane,1
24,60,lamp,lamp,1
24,20,bottle,bottle,1
24,20,stool,lamp,0
24,50,piano,piano,1
24,40,table,table,1
24,50,table,table,1
24,80,bottle,bottle,1
24,30,piano,table,0
24,40,stool,lamp,0
24,100,stool,stool,1
24,60,chair,chair,1
24,100,bottle,bottle,1
24,50,stool,bottle,0
24,40,lamp,lamp,1
24,50,airplane,airplane,1
24,40,bottle,bottle,1
24,20,cup,cup,1
24,80,person,person,1
24,50,bowl,bowl,1
24,30,chair,chair,1
24,20,bowl,bowl,1
24,20,lamp,lamp,1
26,60,cup,cup,1
26,60,bowl,bowl,1
26,20,airplane,airplane,1
26,100,person,person,1
26,30,person,person,1
26,100,airplane,airplane,1
26,40,stool,stool,1
26,60,bottle,bottle,1
26,30,piano,table,0
26,80,stool,stool,1
26,50,stool,stool,1
26,40,bottle,bottle,1
26,100,bottle,bottle,1
26,80,bowl,cup,0
26,40,piano,chair,0
26,40,table,table,1
26,20,cup,cup,1
26,40,person,person,1
26,100,stool,stool,1
26,20,lamp,lamp,1
26,100,lamp,lamp,1
26,50,lamp,lamp,1
26,30,bottle,bottle,1
26,80,bottle,bottle,1
26,50,chair,chair,1
26,50,person,person,1
26,30,lamp,lamp,1
26,20,person,person,1
26,100,table,table,1
26,60,chair,chair,1
26,80,table,table,1
26,30,stool,stool,1
26,20,table,table,1
26,40,airplane,airplane,1
26,20,bowl,bowl,1
26,20,piano,table,0
26,30,cup,cup,1
26,60,table,table,1
26,40,cup,cup,1
26,80,airplane,airplane,1
26,30,bowl,bowl,1
26,100,bowl,cup,0
26,80,lamp,lamp,1
26,60,piano,piano,1
26,20,stool,lamp,0
26,60,lamp,lamp,1
26,80,piano,piano,1
26,30,airplane,airplane,1
26,60,airplane,airplane,1
26,60,person,person,1
26,20,bottle,bottle,1
26,50,airplane,airplane,1
26,50,bottle,bottle,1
26,50,bowl,bowl,1
26,100,chair,chair,1
26,100,cup,cup,1
26,50,cup,cup,1
26,20,chair,chair,1
26,80,chair,chair,1
26,40,bowl,bowl,1
26,30,chair,chair,1
26,30,table,table,1
26,40,chair,chair,1
26,40,lamp,lamp,1
26,100,piano,piano,1
26,50,table,table,1
26,50,piano,piano,1
26,60,stool,lamp,0
26,80,cup,cup,1
26,80,person,person,1
27,40,table,table,1
27,60,cup,cup,1
27,20,chair,chair,1
27,50,piano,piano,1
27,40,piano,piano,1
27,100,piano,stool,0
27,30,bowl,bowl,1
27,20,stool,lamp,0
27,60,piano,stool,0
27,80,stool,stool,1
27,50,stool,stool,1
27,80,lamp,lamp,1
27,40,bottle,bottle,1
27,80,chair,chair,1
27,50,bowl,bowl,1
27,30,stool,stool,1
27,60,person,person,1
27,40,chair,chair,1
27,100,chair,chair,1
27,80,bottle,bottle,1
27,20,lamp,lamp,1
27,60,chair,chair,1
27,50,lamp,lamp,1
27,100,airplane,airplane,1
27,30,piano,piano,1
27,100,bottle,bottle,1
27,80,cup,cup,1
27,40,lamp,lamp,1
27,40,bowl,bowl,1
27,80,piano,piano,1
27,60,table,table,1
27,60,lamp,lamp,1
27,20,cup,cup,1
27,30,person,person,1
27,50,person,person,1
27,100,lamp,lamp,1
27,20,piano,piano,1
27,20,table,table,1
27,20,bottle,bottle,1
27,60,bowl,bowl,1
27,100,person,person,1
27,20,airplane,airplane,1
27,80,person,person,1
27,100,bowl,bowl,1
27,60,stool,lamp,0
27,30,airplane,airplane,1
27,100,cup,cup,1
27,80,table,table,1
27,50,chair,chair,1
27,80,bowl,cup,0
27,30,chair,chair,1
27,20,bowl,bowl,1
27,40,airplane,airplane,1
27,40,cup,cup,1
27,30,cup,cup,1
27,30,lamp,lamp,1
27,40,stool,lamp,0
27,60,airplane,airplane,1
27,50,cup,cup,1
27,50,bottle,bottle,1
27,30,table,table,1
27,80,airplane,airplane,1
27,60,bottle,bottle,1
27,100,stool,stool,1
27,40,person,person,1
27,50,airplane,airplane,1
27,100,table,table,1
27,50,table,table,1
27,30,bottle,bottle,1
27,20,person,person,1
28,60,person,person,1
28,20,stool,lamp,0
28,80,bottle,bottle,1
28,60,chair,chair,1
28,50,lamp,lamp,1
28,20,airplane,airplane,1
28,40,bowl,bowl,1
28,40,person,person,1
28,80,lamp,lamp,1
28,80,bowl,bowl,1
28,20,table,table,1
28,50,chair,chair,1
28,100,airplane,airplane,1
28,60,lamp,lamp,1
28,40,lamp,lamp,1
28,30,bottle,bottle,1
28,40,table,table,1
28,20,lamp,lamp,1
28,40,piano,table,0
28,40,stool,lamp,0
28,80,cup,bowl,0
28,30,piano,stool,0
28,50,airplane,airplane,1
28,30,table,table,1
28,100,lamp,lamp,1
28,30,chair,chair,1
28,50,stool,stool,1
28,30,airplane,airplane,1
28,80,piano,piano,1
28,20,bowl,bowl,1
28,50,table,table,1
28,100,cup,cup,1
28,60,airplane,airplane,1
28,60,bottle,bottle,1
28,20,bottle,bottle,1
28,20,person,person,1
28,40,airplane,airplane,1
28,100,bowl,bowl,1
28,60,stool,lamp,0
28,60,bowl,bowl,1
28,100,bottle,bottle,1
28,100,table,table,1
28,20,cup,cup,1
28,50,bottle,bottle,1
28,80,airplane,airplane,1
28,50,bowl,bowl,1
28,40,cup,cup,1
28,50,cup,cup,1
28,30,person,person,1
28,100,chair,chair,1
28,50,piano,piano,1
28,20,chair,chair,1
28,80,person,person,1
28,100,person,person,1
28,30,bowl,bowl,1
28,80,table,table,1
28,30,lamp,lamp,1
28,40,chair,chair,1
28,60,table,table,1
28,30,cup,bottle,0
28,60,cup,bottle,0
28,30,stool,stool,1
28,60,piano,chair,0
28,100,stool,stool,1
28,100,piano,piano,1
28,40,bottle,bottle,1
28,80,chair,chair,1
28,50,person,person,1
28,20,piano,table,0
28,80,stool,stool,1
29,20,stool,lamp,0
29,20,table,table,1
29,80,table,stool,0
29,50,bottle,bottle,1
29,100,bottle,bottle,1
29,100,lamp,lamp,1
29,100,person,person,1
29,50,cup,cup,1
29,60,lamp,lamp,1
29,40,airplane,airplane,1
29,60,piano,table,0
29,30,table,table,1
29,20,bowl,bowl,1
29,50,bowl,bowl,1
29,100,cup,cup,1
29,80,lamp,cup,0
29,30,lamp,lamp,1
29,60,table,table,1
29,60,cup,cup,1
29,40,chair,chair,1
29,80,airplane,airplane,1
29,100,table,table,1
29,80,chair,chair,1
29,80,bowl,bowl,1
29,30,person,person,1
29,60,bottle,bottle,1
29,40,lamp,lamp,1
29,20,bottle,bottle,1
29,100,stool,stool,1
29,60,stool,lamp,0
29,60,bowl,bowl,1
29,40,person,person,1
29,100,piano,chair,0
29,20,lamp,lamp,1
29,60,person,person,1
29,40,bottle,bottle,1
29,20,cup,cup,1
29,80,bottle,bottle,1
29,20,airplane,airplane,1
29,20,piano,piano,1
29,30,bottle,bottle,1
29,80,stool,stool,1
29,50,stool,stool,1
29,100,chair,chair,1
29,20,chair,chair,1
29,50,table,piano,0
29,80,cup,cup,1
29,30,bowl,bowl,1
29,30,chair,chair,1
29,80,person,person,1
29,30,stool,stool,1
29,30,airplane,airplane,1
29,50,airplane,airplane,1
29,60,chair,chair,1
29,40,stool,stool,1
29,40,piano,piano,1
29,100,bowl,bowl,1
29,50,lamp,lamp,1
29,50,person,person,1
29,30,cup,cup,1
29,30,piano,piano,1
29,40,cup,cup,1
29,80,piano,piano,1
29,100,airplane,airplane,1
29,60,airplane,airplane,1
29,50,chair,chair,1
29,40,table,piano,0
29,40,bowl,bowl,1
29,20,person,person,1
29,50,piano,piano,1
32,100,table,table,1
32,30,airplane,airplane,1
32,100,bowl,bowl,1
32,100,stool,stool,1
32,40,stool,stool,1
32,50,bottle,bottle,1
32,20,stool,lamp,0
32,20,person,person,1
32,40,bowl,bowl,1
32,80,cup,cup,1
32,100,bottle,bottle,1
32,30,bottle,bottle,1
32,50,lamp,lamp,1
32,20,cup,cup,1
32,80,bowl,bowl,1
32,50,stool,stool,1
32,100,piano,piano,1
32,40,chair,chair,1
32,100,airplane,airplane,1
32,80,stool,stool,1
32,40,lamp,lamp,1
32,80,chair,chair,1
32,50,airplane,airplane,1
32,60,bowl,bowl,1
32,80,person,person,1
32,20,table,table,1
32,50,piano,piano,1
32,80,bottle,bottle,1
32,40,piano,table,0
32,30,person,person,1
32,40,airplane,airplane,1
32,80,table,table,1
32,60,chair,chair,1
32,60,airplane,airplane,1
32,20,bowl,bowl,1
32,20,airplane,airplane,1
32,80,lamp,lamp,1
32,60,person,person,1
32,30,cup,cup,1
32,80,airplane,airplane,1
32,50,person,person,1
32,30,piano,table,0
32,50,bowl,bowl,1
32,50,chair,chair,1
32,30,chair,chair,1
32,40,bottle,bottle,1
32,40,cup,cup,1
32,40,person,person,1
32,20,piano,table,0
32,40,table,table,1
32,100,chair,chair,1
32,30,table,table,1
32,60,piano,piano,1
32,60,cup,cup,1
32,30,bowl,bowl,1
32,60,lamp,lamp,1
32,50,cup,cup,1
32,100,lamp,lamp,1
32,20,chair,chair,1
32,80,piano,piano,1
32,50,table,table,1
32,20,bottle,bottle,1
32,100,person,person,1
32,60,stool,lamp,0
32,60,table,table,1
32,30,stool,stool,1
32,100,cup,cup,1
32,60,bottle,bottle,1
32,30,lamp,lamp,1
32,20,lamp,lamp,1
33,20,airplane,airplane,1
33,30,bottle,airplane,0
33,80,bowl,airplane,0
33,30,chair,airplane,0
33,40,person,person,1
33,60,person,person,1
33,30,bowl,bowl,1
33,60,table,bowl,0
33,40,cup,bowl,0
33,50,stool,bowl,0
33,80,cup,bowl,0
33,60,piano,bowl,0
33,50,cup,bowl,0
33,50,bowl,bowl,1
33,100,bowl,bowl,1
33,20,cup,cup,1
33,100,table,cup,0
33,80,table,cup,0
33,50,bottle,bottle,1
33,80,person,bottle,0
33,30,cup,stool,0
33,100,piano,piano,1
33,20,bowl,bowl,1
33,100,cup,bowl,0
33,50,person,person,1
33,50,table,table,1
33,20,stool,lamp,0
33,20,chair,chair,1
33,100,airplane,airplane,1
33,100,lamp,lamp,1
33,30,airplane,airplane,1
33,40,chair,airplane,0
33,20,person,person,1
33,80,chair,person,0
33,80,bottle,person,0
33,20,bottle,bottle,1
33,100,chair,bottle,0
33,60,bottle,bottle,1
33,50,piano,bottle,0
33,40,bottle,bottle,1
33,80,piano,bottle,0
33,50,chair,bottle,0
33,30,person,person,1
33,80,stool,person,0
33,20,piano,chair,0
33,80,airplane,airplane,1
33,40,lamp,lamp,1
33,50,airplane,airplane,1
33,60,airplane,airplane,1
33,40,airplane,airplane,1
33,100,person,airplane,0
33,80,lamp,airplane,0
33,60,chair,lamp,0
33,40,stool,lamp,0
33,60,bowl,lamp,0
33,20,table,lamp,0
33,60,lamp,lamp,1
33,30,stool,stool,1
33,30,lamp,stool,0
33,100,bottle,stool,0
33,20,lamp,lamp,1
33,40,bowl,bowl,1
33,40,table,table,1
33,30,piano,chair,0
33,60,cup,cup,1
33,40,piano,cup,0
33,60,stool,cup,0
33,30,table,table,1
33,50,lamp,lamp,1
33,100,stool,lamp,0
34,60,bottle,bottle,1
34,20,person,person,1
34,80,bowl,bowl,1
34,50,person,person,1
34,100,airplane,airplane,1
34,20,table,table,1
34,40,person,person,1
34,80,cup,cup,1
34,80,bottle,bottle,1
34,100,stool,stool,1
34,100,table,table,1
34,30,table,table,1
34,30,airplane,airplane,1
34,20,airplane,airplane,1
34,40,airplane,airplane,1
34,50,piano,piano,1
34,60,cup,bowl,0
34,50,bowl,bowl,1
34,80,piano,piano,1
34,100,bottle,bottle,1
34,20,chair,chair,1
34,20,lamp,lamp,1
34,50,bottle,bottle,1
34,60,table,table,1
34,40,stool,stool,1
34,50,cup,bottle,0
34,40,cup,bowl,0
34,40,bottle,bottle,1
34,100,bowl,bowl,1
34,100,cup,cup,1
34,100,piano,piano,1
34,30,cup,cup,1
34,30,bowl,bowl,1
34,30,lamp,lamp,1
34,80,airplane,airplane,1
34,80,lamp,lamp,1
34,40,chair,chair,1
34,60,bowl,bowl,1
34,60,chair,chair,1
34,100,lamp,lamp,1
34,60,lamp,lamp,1
34,40,table,table,1
34,80,chair,chair,1
34,30,chair,chair,1
34,60,person,person,1
34,80,table,table,1
34,60,piano,piano,1
34,50,chair,chair,1
34,40,piano,piano,1
34,50,table,table,1
34,100,person,person,1
34,20,stool,stool,1
34,50,airplane,airplane,1
34,30,bottle,bottle,1
34,60,stool,stool,1
34,100,chair,chair,1
34,20,bottle,bottle,1
34,40,lamp,lamp,1
34,30,person,person,1
34,50,stool,stool,1
34,20,bowl,bowl,1
34,50,lamp,lamp,1
34,80,stool,stool,1
34,30,stool,stool,1
34,60,airplane,airplane,1
34,30,piano,piano,1
34,20,cup,cup,1
34,40,bowl,bowl,1
34,80,person,person,1
34,20,piano,piano,1
31,40,lamp,cup,0
31,80,bottle,bottle,1
31,80,chair,chair,1
31,30,piano,piano,1
31,50,person,person,1
31,40,stool,table,0
31,50,bowl,bowl,1
31,80,piano,piano,1
31,50,table,stool,0
31,60,cup,cup,1
31,20,person,person,1
31,40,person,person,1
31,60,table,table,1
31,80,stool,chair,0
31,50,airplane,airplane,1
31,100,airplane,airplane,1
31,30,chair,chair,1
31,40,airplane,airplane,1
31,30,cup,cup,1
31,100,piano,piano,1
31,50,cup,cup,1
31,30,airplane,airplane,1
31,100,bowl,bowl,1
31,100,lamp,lamp,1
31,30,person,person,1
31,100,stool,chair,0
31,40,bottle,bottle,1
31,30,lamp,lamp,1
31,50,chair,chair,1
31,40,table,table,1
31,20,bowl,bowl,1
31,100,cup,cup,1
31,20,stool,lamp,0
31,100,person,person,1
31,30,table,table,1
31,30,stool,chair,0
31,60,bowl,bowl,1
31,50,piano,piano,1
31,80,bowl,cup,0
31,60,airplane,airplane,1
31,20,lamp,lamp,1
31,30,bowl,bowl,1
31,20,bottle,bottle,1
31,20,chair,chair,1
31,20,airplane,airplane,1
31,20,piano,piano,1
31,100,bottle,bottle,1
